4245, -64, 6.2818145751953125, 0, 792, 425, 321, 296, 319, 419, 809, 0, 1118, 577, 439, 406, 0, 1187, 1111
4265, -64, 6.2816395759582520, 0, 791, 424, 320, 295, 319, 419, 807, 0, 1120, 578, 439, 407, 1403, 1216, 1119
4285, -64, 6.2814426422119141, 0, 790, 424, 320, 295, 318, 418, 806, 0, 1122, 579, 440, 407, 1138, 1244, 1128
4305, -64, 6.2812638282775879, 0, 790, 424, 320, 295, 318, 418, 805, 0, 1123, 579, 440, 407, 892, 1273, 1137
4326, -64, 6.2811384201049805, 0, 791, 424, 320, 295, 318, 418, 805, 0, 1123, 579, 440, 407, 660, 1303, 1146
4348, -64, 6.2810950279235840, 0, 791, 424, 320, 295, 318, 418, 805, 0, 1123, 579, 440, 407, 441, 1333, 1157
4370, -63, 6.2811145782470703, 0, 792, 425, 320, 295, 318, 418, 806, 0, 1123, 579, 440, 407, 441, 1363, 1168
4393, -63, 6.2811741828918457, 0, 793, 425, 321, 296, 319, 419, 806, 0, 1122, 578, 439, 407, 440, 1395, 1181
4415, -63, 6.2812833786010742, 0, 793, 425, 321, 296, 319, 419, 807, 0, 1121, 578, 439, 406, 440, 1426, 1194
4437, -63, 6.2814006805419922, 0, 794, 426, 321, 296, 319, 419, 808, 0, 1120, 578, 439, 406, 440, 1369, 1208
4458, -63, 6.2815055847167969, 0, 794, 426, 321, 296, 319, 420, 809, 0, 1119, 577, 439, 406, 440, 1227, 1223
4480, -62, 6.2816071510314941, 0, 794, 426, 322, 296, 320, 420, 809, 0, 1118, 577, 438, 406, 440, 1168, 1238
4503, -62, 6.2816519737243652, 0, 794, 426, 322, 296, 320, 420, 810, 0, 1118, 577, 438, 406, 440, 1107, 1254
4525, -62, 6.2816300392150879, 0, 794, 426, 322, 296, 320, 420, 810, 0, 1118, 577, 438, 406, 440, 970, 1271
4547, -62, 6.2816247940063477, 0, 795, 426, 322, 297, 320, 420, 810, 0, 1118, 577, 438, 406, 439, 908, 1288
4568, -62, 6.2817077636718750, 0, 795, 426, 322, 297, 320, 420, 810, 0, 1117, 577, 438, 406, 439, 845, 1306
4589, -62, 6.2818636894226074, 0, 795, 426, 322, 297, 320, 420, 811, 0, 1117, 576, 438, 406, 439, 780, 1324
4609, -62, 6.2819933891296387, 0, 795, 426, 322, 297, 320, 421, 811, 0, 1116, 576, 438, 405, 439, 714, 1342
4627, -62, 6.2820568084716797, 0, 795, 426, 322, 297, 320, 421, 812, 0, 1116, 576, 438, 405, 439, 648, 1358
4645, -62, 6.2820801734924316, 0, 794, 426, 322, 297, 320, 421, 812, 0, 1116, 576, 438, 405, 439, 581, 1374
4664, -63, 6.2820491790771484, 0, 794, 426, 322, 297, 320, 421, 811, 0, 1116, 576, 438, 406, 439, 581, 1392
4683, -63, 6.2819232940673828, 0, 793, 426, 321, 296, 320, 420, 811, 0, 1117, 577, 438, 406, 440, 582, 1409
4704, -63, 6.2817082405090332, 0, 793, 425, 321, 296, 319, 420, 809, 0, 1118, 577, 439, 406, 440, 582, 1428
4725, -64, 6.2814645767211914, 0, 792, 425, 321, 296, 319, 419, 808, 0, 1120, 578, 439, 407, 440, 582, 1447
4747, -64, 6.2812361717224121, 0, 792, 425, 321, 295, 319, 419, 807, 0, 1121, 578, 439, 407, 441, 583, 1467
4769, -63, 6.2810769081115723, 0, 792, 425, 321, 295, 319, 418, 806, 0, 1122, 579, 439, 407, 441, 582, 1489
4791, -63, 6.2810578346252441, 0, 793, 425, 321, 296, 319, 419, 806, 0, 1122, 578, 439, 407, 440, 582, 1511
4813, -63, 6.2812438011169434, 0, 794, 425, 321, 296, 319, 419, 807, 0, 1121, 578, 439, 406, 440, 582, 1471
4833, -62, 6.2815523147583008, 0, 794, 426, 321, 296, 319, 420, 809, 0, 1119, 577, 439, 406, 440, 581, 1490
4853, -62, 6.2818837165832520, 0, 795, 426, 322, 297, 320, 420, 810, 0, 1118, 577, 438, 406, 439, 581, 1447
4870, -62, 6.2821578979492188, 0, 795, 426, 322, 297, 320, 421, 811, 0, 1116, 576, 438, 405, 439, 581, 1464
4887, -62, 6.2823452949523926, 0, 794, 426, 322, 297, 320, 421, 812, 0, 1115, 576, 438, 405, 439, 581, 1418
4905, -63, 6.2824115753173828, 0, 793, 426, 321, 296, 320, 420, 811, 0, 1116, 576, 438, 406, 440, 582, 1433
4923, -64, 6.2823262214660645, 0, 791, 425, 321, 296, 319, 420, 810, 0, 1117, 577, 439, 406, 440, 583, 1387
4942, -64, 6.2820925712585449, 0, 790, 424, 320, 295, 319, 419, 808, 0, 1119, 578, 439, 407, 441, 583, 1401
4961, -65, 6.2817716598510742, 0, 789, 423, 320, 295, 318, 418, 806, 0, 1122, 579, 440, 408, 442, 584, 1415
4981, -65, 6.2814779281616211, 0, 788, 423, 319, 294, 317, 417, 804, 0, 1124, 580, 441, 408, 442, 584, 1369
5001, -65, 6.2812495231628418, 0, 789, 423, 319, 294, 317, 417, 803, 0, 1125, 580, 441, 408, 442, 584, 1382
5021, -64, 6.2810764312744141, 0, 790, 424, 320, 295, 318, 417, 804, 0, 1124, 580, 440, 408, 442, 584, 1335
5041, -63, 6.2809872627258301, 0, 792, 424, 320, 295, 318, 418, 805, 0, 1123, 579, 440, 407, 441, 583, 1345
5060, -62, 6.2809925079345703, 0, 794, 426, 321, 296, 319, 419, 807, 0, 1121, 578, 439, 406, 440, 582, 1356
5080, -62, 6.2810459136962891, 0, 796, 426, 322, 297, 320, 420, 809, 0, 1120, 577, 438, 406, 439, 581, 1306
5100, -62, 6.2811188697814941, 0, 797, 427, 322, 297, 320, 421, 810, 0, 1118, 576, 438, 405, 439, 580, 1315
5119, -62, 6.2811827659606934, 0, 797, 427, 322, 297, 320, 421, 811, 0, 1118, 576, 438, 405, 439, 580, 1267
5140, -62, 6.2812156677246094, 0, 797, 427, 322, 297, 320, 421, 810, 0, 1118, 576, 438, 405, 439, 580, 1275
5160, -63, 6.2812166213989258, 0, 796, 427, 322, 297, 320, 420, 810, 0, 1118, 577, 438, 406, 439, 581, 1284
5181, -63, 6.2811923027038574, 0, 795, 426, 322, 296, 320, 420, 809, 0, 1119, 577, 438, 406, 440, 581, 1292
5203, -63, 6.2811622619628906, 0, 794, 426, 321, 296, 319, 419, 808, 0, 1120, 578, 439, 406, 440, 581, 1242
5224, -63, 6.2811875343322754, 0, 794, 426, 321, 296, 319, 419, 808, 0, 1121, 578, 439, 406, 440, 582, 1249
5246, -63, 6.2813320159912109, 0, 794, 426, 321, 296, 319, 419, 808, 0, 1120, 578, 439, 406, 440, 582, 1256
5266, -63, 6.2815413475036621, 0, 794, 426, 321, 296, 319, 419, 808, 0, 1120, 577, 439, 406, 440, 582, 1206
5285, -62, 6.2817044258117676, 0, 794, 426, 321, 296, 320, 420, 809, 0, 1118, 577, 438, 406, 440, 581, 1211
5304, -62, 6.2818121910095215, 0, 794, 426, 322, 296, 320, 420, 810, 0, 1118, 577, 438, 406, 440, 581, 1215
5322, -62, 6.2818899154663086, 0, 794, 426, 322, 297, 320, 420, 811, 0, 1117, 577, 438, 406, 440, 581, 1220
5341, -63, 6.2818808555603027, 0, 794, 426, 322, 296, 320, 420, 810, 0, 1117, 577, 438, 406, 440, 581, 1224
5361, -63, 6.2817416191101074, 0, 793, 426, 321, 296, 320, 420, 810, 0, 1118, 577, 438, 406, 440, 582, 1171
5382, -63, 6.2815046310424805, 0, 793, 425, 321, 296, 319, 419, 808, 0, 1119, 578, 439, 406, 440, 582, 1175
5404, -64, 6.2812557220458984, 0, 792, 425, 321, 296, 319, 419, 807, 0, 1121, 578, 439, 407, 441, 582, 1179
5426, -64, 6.2810754776000977, 0, 792, 425, 320, 295, 319, 418, 806, 0, 1122, 579, 439, 407, 441, 583, 1182
5448, -63, 6.2810387611389160, 0, 793, 425, 321, 295, 319, 418, 806, 0, 1122, 579, 440, 407, 441, 582, 1128
5470, -63, 6.2811088562011719, 0, 793, 425, 321, 296, 319, 419, 806, 0, 1122, 578, 439, 407, 440, 582, 1129
5490, -63, 6.2812447547912598, 0, 794, 426, 321, 296, 319, 419, 807, 0, 1121, 578, 439, 406, 440, 582, 1130
5510, -62, 6.2813982963562012, 0, 795, 426, 322, 296, 320, 420, 809, 0, 1119, 577, 438, 406, 440, 581, 1131
5529, -62, 6.2815308570861816, 0, 795, 426, 322, 297, 320, 420, 810, 0, 1118, 577, 438, 406, 439, 581, 1132
5549, -62, 6.2816104888916016, 0, 795, 426, 322, 297, 320, 420, 811, 0, 1117, 576, 438, 405, 439, 581, 1078
5570, -63, 6.2816147804260254, 0, 795, 426, 322, 297, 320, 420, 810, 0, 1117, 577, 438, 406, 439, 581, 1078
5590, -63, 6.2815532684326172, 0, 794, 426, 321, 296, 320, 420, 810, 0, 1118, 577, 438, 406, 440, 581, 1079
5611, -63, 6.2814722061157227, 0, 793, 425, 321, 296, 319, 419, 808, 0, 1167, 578, 439, 406, 440, 582, 1080
5632, -64, 6.2813982963562012, 0, 793, 425, 321, 296, 319, 419, 807, 0, 1167, 578, 439, 407, 440, 582, 1080
5652, -64, 6.2813410758972168, 0, 792, 425, 321, 295, 319, 419, 807, 0, 1166, 578, 439, 407, 441, 582, 1080
5671, -64, 6.2813057899475098, 0, 792, 425, 320, 295, 319, 418, 806, 0, 1164, 578, 439, 407, 441, 583, 1080
5691, -63, 6.2813243865966797, 0, 792, 425, 321, 295, 319, 418, 806, 0, 1163, 578, 439, 407, 441, 582, 1080
5710, -63, 6.2813768386840820, 0, 792, 425, 321, 295, 319, 419, 807, 0, 1210, 578, 439, 407, 441, 582, 1080
5730, -64, 6.2813916206359863, 0, 792, 425, 321, 295, 319, 419, 807, 0, 1207, 578, 439, 407, 441, 582, 1080
5749, -64, 6.2813630104064941, 0, 792, 425, 320, 295, 319, 418, 806, 0, 1204, 578, 439, 407, 441, 583, 1081
5769, -64, 6.2813291549682617, 0, 792, 424, 320, 295, 318, 418, 806, 0, 1201, 579, 440, 407, 441, 583, 1081
5789, -64, 6.2812633514404297, 0, 791, 424, 320, 295, 318, 418, 805, 0, 1199, 579, 440, 407, 441, 583, 1081
5810, -64, 6.2811622619628906, 0, 791, 424, 320, 295, 318, 418, 805, 0, 1246, 579, 440, 407, 441, 583, 1081
5832, -64, 6.2810535430908203, 0, 791, 424, 320, 295, 318, 418, 805, 0, 1241, 579, 440, 407, 441, 583, 1081
5854, -64, 6.2810201644897461, 0, 792, 424, 320, 295, 318, 418, 805, 0, 1236, 579, 440, 407, 441, 583, 1081
5877, -63, 6.2811007499694824, 0, 792, 425, 320, 295, 318, 418, 805, 0, 1230, 579, 440, 407, 441, 583, 1080
5899, -63, 6.2813005447387695, 0, 793, 425, 321, 296, 319, 419, 807, 0, 1223, 578, 439, 406, 440, 582, 1079
5919, -62, 6.2815918922424316, 0, 794, 426, 321, 296, 320, 420, 809, 0, 1266, 577, 438, 406, 440, 581, 1078
5938, -62, 6.2819242477416992, 0, 795, 427, 322, 297, 320, 421, 811, 0, 1258, 576, 438, 405, 439, 581, 1077
5955, -61, 6.2821969985961914, 0, 796, 427, 322, 297, 321, 421, 813, 0, 1251, 576, 437, 405, 439, 580, 1077
5972, -62, 6.2823481559753418, 0, 795, 427, 322, 297, 321, 422, 814, 0, 1245, 575, 437, 405, 439, 580, 1078
5989, -62, 6.2823767662048340, 0, 794, 426, 322, 297, 320, 421, 813, 0, 1290, 576, 438, 405, 439, 581, 1079
